Organism, OR1/3/7_CODING, OR1/3/7_PSEUDOGENE, OR10_CODING, OR10_PSEUDOGENE, OR11_CODING, OR11_PSEUDOGENE, OR12_CODING, OR12_PSEUDOGENE, OR14_CODING, OR14_PSEUDOGENE, OR2/13_CODING, OR2/13_PSEUDOGENE, OR4_CODING, OR4_PSEUDOGENE, OR5/8/9_CODING, OR5/8/9_PSEUDOGENE, OR51_CODING, OR51_PSEUDOGENE, OR52_CODING, OR52_PSEUDOGENE, OR55_CODING, OR55_PSEUDOGENE, OR56_CODING, OR56_PSEUDOGENE, OR6_CODING, OR6_PSEUDOGENE, TAAR1_PSEUDOGENE, TAAR2_PSEUDOGENE, TAAR3_PSEUDOGENE, TAAR5_PSEUDOGENE, TAAR6_PSEUDOGENE, TAAR7_PSEUDOGENE, TAAR8_PSEUDOGENE, TAAR9_PSEUDOGENE, TAS1R1_CODING, TAS1R1_PSEUDOGENE, TAS1R2_PSEUDOGENE, TAS1R3_PSEUDOGENE, V1R_CODING, V1R_PSEUDOGENE, V2R116_proteinAlignment_CODING, V2R116_proteinAlignment_PSEUDOGENE, V2R1_CODING, V2R1_PSEUDOGENE, V2R26_CODING, V2R26_PSEUDOGENE, _, bird_gammaOR_CODING, bird_gammaOR_PSEUDOGENE, squamate_V2r_CODING, squamate_V2r_PSEUDOGENE
Corvus_moneduloides_GCA_009650955.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 6, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1, 9, 2, 4, 0, 5, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 33, 14, 0, 0
Corydoras_maculifer_GCA_019802435.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 29, 4, 74, 3, 0, 10, 12, 1, 0
Coryphaenoides_rupestris_GCA_002895965.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 7, 7, 9, 51, 17, 0, 3, 42, 0, 5
Corythaeola_cristata_GCA_013396815.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 1, 10, 6, 1, 0, 0, 1, 0, 1, 4, 1, 4, 3, 16, 5, 4, 2, 7, 4, 0, 1, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 3, 0, 0, 13, 21, 0, 0
Corythaixoides_concolor_GCA_013399495.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 11, 7, 1, 0, 0, 0, 0, 1, 2, 2, 4, 2, 17, 5, 5, 3, 11, 3, 0, 0, 0, 0, 17, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 3, 1, 0, 36, 20, 0, 0
Corythoichthys_haematopterus_GCA_025762715.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 15, 4, 0, 0, 28, 1, 3
Corythornis_cristatus_GCA_024611155.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 1, 1, 0, 1, 0, 0, 21, 1, 1, 5, 1, 3, 0, 3, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 4, 0, 0, 12, 62, 0, 0
Corythornis_leucogaster_GCA_027564255.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 5, 1, 0, 0, 1, 0, 0, 32, 1, 0, 5, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 0, 0, 12, 81, 0, 0
Corythornis_madagascariensis_GCA_025802355.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 10, 7, 1, 0, 1, 0, 7, 25, 3, 6, 5, 7, 11, 6, 3, 0, 2, 3, 0, 0, 0, 0, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 1, 0, 41, 19, 0, 17, 75, 24, 64
Corythornis_vintsioides_GCA_025447755.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 2, 0, 0, 1, 0, 0, 28, 1, 1, 5, 2, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 32, 55, 0, 0
Cottoperca_gobio_GCA_900634415.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 4, 2, 29, 12, 0, 2, 29, 2, 2
Cottus_gobio_GCA_023566465.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 5, 9, 48, 13, 0, 3, 23, 0, 5
Cottus_rhenanus_GCA_001455555.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 5, 8, 8, 0, 1, 24, 0, 1
Coturnix_japonica_GCA_001577835.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 8, 3, 0, 0, 0, 1, 0, 25, 1, 0, 2, 2, 12, 6, 3, 2, 8, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 3, 0, 0, 59, 45, 0, 0
Cranoglanis_bouderius_GCA_023630585.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 45, 13, 200, 16, 0, 29, 22, 1, 3
Craseonycteris_thonglongyai_GCA_004027555.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 39, 33, 15, 13, 15, 2, 3, 0, 1, 0, 43, 35, 26, 27, 78, 29, 8, 6, 17, 6, 0, 1, 3, 5, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 2, 1, 1, 0, 1, 1, 0, 0, 6, 0, 0
Cricetomys_gambianus_GCA_004027575.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 277, 157, 125, 126, 11, 9, 4, 9, 4, 6, 191, 113, 236, 289, 574, 312, 73, 24, 130, 73, 2, 5, 10, 1, 105, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 39, 192, 544, 4, 0, 2, 4, 0, 0, 7, 0, 1
Cricetulus_griseus_GCA_000223135.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 190, 39, 147, 32, 21, 7, 5, 0, 18, 24, 192, 74, 177, 40, 391, 102, 70, 14, 124, 24, 3, 0, 10, 3, 101, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 56, 59, 95, 95, 4, 5, 0, 8, 0, 0, 3, 0, 1
Crocidura_indochinensis_GCA_004027635.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 218, 149, 134, 55, 25, 0, 2, 0, 115, 72, 177, 113, 164, 92, 407, 169, 76, 77, 134, 85, 2, 5, 20, 11, 203, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 148, 2, 1, 1, 0, 2, 0, 0, 0, 5, 0, 0
Crocodylus_porosus_GCA_001723895.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 8, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 3, 0, 0, 0, 0, 0, 0
Crocuta_crocuta_GCA_008692635.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 143, 26, 117, 25, 44, 17, 3, 1, 3, 7, 228, 71, 112, 51, 247, 63, 75, 33, 121, 28, 3, 0, 28, 4, 128, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 2, 2, 1, 1, 1, 2, 0, 2, 15, 0, 0
Cromileptes_altivelis_GCA_013133815.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 8, 15, 137, 16, 0, 14, 32, 2, 29
Crossoptilon_mantchuricum_GCA_019593555.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 9, 0, 0, 0, 1, 0, 0, 1, 1, 0, 8, 6, 19, 7, 3, 3, 10, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 0, 0, 56, 39, 0, 0
Crotalus_adamanteus_GCA_018446365.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 22, 1, 112, 41, 18, 4, 15, 6, 10, 13, 78, 28, 24, 5, 142, 42, 9, 4, 45, 1, 2, 0, 0, 0, 101, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 66, 62, 5, 1, 1377, 233, 0, 88, 42, 1248, 258
Crotalus_horridus_GCA_001625485.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 19, 2, 115, 45, 14, 4, 15, 9, 13, 16, 73, 31, 19, 5, 197, 44, 8, 4, 27, 5, 1, 0, 0, 0, 92, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 47, 50, 5, 1, 614, 273, 0, 86, 49, 686, 273
Crotalus_oreganus_helleri_GCA_024509115.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 22, 1, 41, 16, 14, 1, 0, 1, 0, 0, 51, 16, 23, 1, 125, 18, 8, 3, 35, 1, 2, 0, 0, 0, 148, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 70, 59, 5, 1, 1643, 216, 0, 0, 8, 1328, 232
Crotalus_pyrrhus_GCA_000737285.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 13, 6, 99, 68, 12, 4, 13, 3, 8, 22, 64, 42, 14, 15, 79, 86, 10, 3, 20, 5, 0, 4, 0, 0, 64, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 19, 44, 5, 1, 199, 204, 0, 78, 65, 376, 268
Crotalus_tigris_GCA_016545835.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 23, 0, 131, 44, 18, 4, 16, 11, 15, 21, 80, 34, 24, 5, 144, 43, 7, 6, 36, 0, 2, 0, 0, 0, 146, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 78, 40, 5, 1, 1720, 226, 0, 101, 58, 1621, 267
Crotalus_viridis_viridis_GCA_003400415.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 16, 1, 112, 43, 10, 4, 10, 10, 8, 16, 99, 41, 20, 3, 100, 55, 5, 7, 28, 3, 0, 0, 0, 0, 131, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 61, 33, 5, 1, 612, 196, 0, 100, 38, 613, 173
Crotophaga_sulcirostris_GCA_013397455.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 2, 0, 0, 2, 0, 0, 10, 2, 1, 5, 1, 16, 14, 4, 1, 9, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 88, 70, 0, 0
Cryodraco_antarcticus_GCA_943590835.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 3, 5, 3, 43, 8, 0, 3, 31, 0, 3
Cryptoleucopteryx_plumbea_GCA_025435035.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 7, 3, 0, 2, 1, 0, 0, 2, 7, 0, 2, 1, 21, 6, 4, 3, 13, 2, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 2, 0, 0, 18, 24, 0, 0
Cryptomyrus_ogoouensis_GCA_025773925.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 8, 1, 13, 7, 15, 5, 0, 22, 35, 0, 1
Cryptoprocta_ferox_GCA_028646485.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 136, 78, 95, 74, 36, 13, 2, 15, 8, 7, 164, 164, 84, 91, 216, 158, 88, 96, 126, 71, 3, 0, 24, 10, 100, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 10, 22, 2, 6, 1, 0, 1, 1, 0, 0, 8, 0, 0
Cryptotis_parvus_GCA_021461705.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 111, 317, 39, 83, 10, 21, 2, 4, 35, 109, 102, 167, 92, 269, 135, 233, 30, 41, 57, 35, 0, 1, 1, 3, 63, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 0, 1, 0, 1, 0, 3, 0, 5, 58, 0, 0
Crypturellus_cinnamomeus_GCA_003342915.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 12, 4, 4, 0, 2, 2, 20, 47, 2, 0, 7, 3, 64, 3, 20, 2, 16, 26, 0, 0, 0, 0, 56, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 415, 351, 0, 0
Crypturellus_soui_GCA_013389845.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 11, 1, 0, 1, 2, 0, 18, 13, 2, 2, 2, 2, 12, 4, 13, 13, 13, 1, 0, 0, 0, 0, 14, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 76, 76, 0, 0
Crypturellus_undulatus_GCA_013389825.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 16, 6, 1, 0, 2, 0, 7, 24, 2, 5, 3, 1, 10, 6, 14, 6, 12, 5, 0, 0, 0, 0, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 95, 144, 0, 0
Ctenochromis_horei_GCA_015103775.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 7, 11, 79, 20, 0, 5, 37, 1, 7
Ctenodactylus_gundi_GCA_004027205.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 55, 30, 86, 37, 13, 2, 2, 2, 3, 1, 107, 57, 34, 35, 156, 57, 37, 8, 42, 16, 3, 0, 3, 0, 65, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 31, 86, 89, 3, 0, 2, 3, 0, 0, 3, 0, 0
Ctenomys_sociabilis_GCA_004027165.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 121, 83, 84, 41, 27, 17, 3, 1, 29, 16, 170, 110, 87, 61, 286, 109, 60, 25, 79, 32, 3, 1, 3, 5, 72, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 48, 91, 132, 3, 1, 4, 3, 0, 1, 9, 0, 1
Ctenopharyngodon_idella_GCA_019924925.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 18, 5, 40, 19, 143, 4, 0, 82, 15, 3, 2
Ctenosaura_bakeri_GCA_948474755.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 14, 2, 136, 25, 42, 6, 11, 3, 6, 3, 44, 16, 33, 9, 117, 25, 3, 0, 6, 0, 0, 0, 0, 0, 130, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 27, 17, 3, 1, 441, 142, 0, 123, 17, 603, 123
Cuculus_canorus_GCA_000709325.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 0, 1, 0, 0, 0, 1, 1, 1, 1, 5, 2, 16, 4, 4, 3, 8, 3, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 23, 35, 0, 0
Culter_alburnus_GCA_028476615.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 3, 5, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 11, 20, 24, 42, 120, 30, 0, 58, 168, 2, 8
Cuniculus_paca_GCA_004365215.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 243, 428, 93, 122, 32, 33, 3, 0, 76, 35, 228, 194, 215, 467, 462, 423, 70, 81, 96, 133, 3, 0, 16, 2, 107, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 147, 72, 601, 3, 0, 4, 33, 0, 2, 8, 0, 0
Cunningtonia_longiventralis_GCA_015106375.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 3, 4, 10, 53, 11, 0, 0, 43, 0, 13
Cuora_amboinensis_GCA_004028625.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 4, 2, 292, 121, 2, 10, 14, 6, 90, 121, 47, 37, 31, 69, 152, 142, 121, 28, 456, 100, 4, 0, 0, 0, 214, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 8, 1, 0, 5, 76, 1, 3
Cuora_mccordi_GCA_003846335.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 6, 3, 337, 137, 7, 10, 10, 11, 73, 131, 50, 58, 43, 77, 172, 165, 129, 40, 472, 102, 3, 0, 0, 0, 217, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 8, 0, 0, 4, 64, 3, 0
Cyanistes_caeruleus_GCA_002901205.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 3, 1, 0, 0, 0, 0, 0, 6, 1, 0, 2, 1, 6, 2, 2, 0, 3, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 2, 2, 0, 81, 41, 0, 0
Cyanocitta_stelleri_GCA_026167965.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 7, 1, 0, 0, 0, 0, 0, 7, 1, 1, 3, 0, 14, 1, 3, 0, 4, 1, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 320, 101, 0, 0
Cyanoderma_ruficeps_GCA_008694505.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 3, 1, 0, 1, 0, 0, 0, 2, 2, 1, 2, 1, 6, 2, 2, 0, 2, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 2, 12, 0, 0
Cyanoliseus_patagonus_GCA_025629865.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 2, 0, 0, 0, 0, 0, 3, 3, 3, 0, 4, 28, 8, 2, 1, 5, 1, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 9, 48, 0, 0
Cyanopsitta_spixii_GCA_024336845.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 1, 0, 0, 0, 0, 0, 1, 3, 2, 0, 4, 28, 3, 2, 0, 5, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 16, 33, 0, 0
Cyanoramphus_novaezelandiae_GCA_025629965.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 9, 3, 0, 0, 0, 1, 0, 1, 0, 2, 2, 2, 21, 28, 2, 1, 3, 5, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 5, 21, 0, 0
Cyathopharynx_foae_GCA_015105635.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 7, 3, 11, 52, 19, 0, 0, 47, 1, 9
Cyathopharynx_furcifer_GCA_015103655.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 7, 5, 12, 48, 21, 0, 1, 47, 1, 11
Cyclopterus_lumpus_GCA_009769545.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 8, 3, 5, 7, 35, 12, 0, 5, 18, 0, 9
Cygnus_atratus_GCA_013377495.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 10, 1, 1, 1, 1, 0, 4, 16, 3, 1, 6, 1, 31, 4, 4, 3, 12, 1, 0, 0, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 3, 1, 0, 341, 223, 0, 0
